
土佐,とさ,土佐,4.578,43.0,名詞,固有名詞,地域,一般
楫,かじ,楫,5.734,3.0,名詞,一般
条々,じょうじょう,条々,6.211,1.0,名詞,一般
遠大,えんだい,遠大,6.211,1.0,名詞,一般
高大,こうだい,高大,6.211,1.0,名詞,一般
いだか,いだか,いだく,5.734,3.0,動詞,自立
通覧,つうらん,通覧,5.910,2.0,名詞,サ変接続
逞しゅうせ,たくましゅうせ,逞しゅうする,6.211,1.0,動詞,自立
怨言,えんげん,怨言,5.910,2.0,名詞,一般
不親切,ふしんせつ,不親切,5.512,5.0,名詞,形容動詞語幹
遅き,おそき,遅い,5.910,2.0,形容詞,自立
憂い,うれい,憂う,5.211,10.0,動詞,自立
助くる,たすくる,助く,5.512,5.0,動詞,自立
非役,ひやく,非役,6.211,1.0,名詞,一般
敬する,けいする,敬する,6.211,1.0,動詞,自立
容貌,ようぼう,容貌,5.035,15.0,名詞,一般
溢,溢,溢,5.734,3.0,名詞,一般
むることあらしめなば,むることあらしめなば,むることあらしめなば,6.211,1.0,名詞,固有名詞,組織
為事,しごと,為事,5.512,5.0,名詞,一般
中風,ちゅうぶ,中風,5.433,6.0,名詞,一般
歯す,よわいす,歯する,6.211,1.0,動詞,自立
不遜,ふそん,不遜,6.211,1.0,名詞,形容動詞語幹
照らす,てらす,照らす,5.609,4.0,動詞,自立
少,しょう,少,5.609,4.0,接頭詞,名詞接続
年輩,ねんぱい,年輩,5.512,5.0,名詞,一般
試,試,試,5.366,7.0,名詞,一般
評せ,ひょうせ,評す,5.734,3.0,動詞,自立
喙,喙,喙,6.211,1.0,名詞,一般
容れん,いれん,容れる,6.211,1.0,動詞,自立
躬,躬,躬,6.211,1.0,名詞,一般
何某,なにぼう,何某,5.734,3.0,名詞,一般
たのもしき,たのもしき,たのもしい,6.211,1.0,形容詞,自立
託し,たくし,託す,5.734,3.0,動詞,自立
長官,ちょうかん,長官,5.734,3.0,名詞,一般
預かる,あずかる,預かる,5.910,2.0,動詞,自立
疑え,うたがえ,疑う,5.734,3.0,動詞,自立
監察,かんさつ,監察,5.512,5.0,名詞,サ変接続
大丸,だいまる,大丸,5.734,3.0,名詞,固有名詞,組織
正札,しょうふだ,正札,6.211,1.0,名詞,一般
品柄,しながら,品柄,6.211,1.0,名詞,一般
馬琴,ばきん,馬琴,5.910,2.0,名詞,固有名詞,人名,名
おもしろし,おもしろし,おもしろい,6.211,1.0,形容詞,自立
貫目,かんめ,貫目,5.433,6.0,名詞,接尾,助数詞
力量,りきりょう,力量,5.734,3.0,名詞,一般
栄,さかえ,栄,5.734,3.0,名詞,固有名詞,地域,一般
属し,ぞくし,属す,4.631,38.0,動詞,自立
富豪,ふごう,富豪,5.211,10.0,名詞,一般
飛び込み,とびこみ,飛び込む,5.308,8.0,動詞,自立
精算,せいさん,精算,6.211,1.0,名詞,サ変接続
零,れい,零,5.433,6.0,名詞,数
売薬,ばいやく,売薬,5.734,3.0,名詞,一般
山師,やまし,山師,6.211,1.0,名詞,一般
金箱,かねばこ,金箱,6.211,1.0,名詞,固有名詞,人名,姓
午睡,ごすい,午睡,5.734,3.0,名詞,サ変接続
雑駁,ざっぱく,雑駁,6.211,1.0,名詞,形容動詞語幹
混同,こんどう,混同,5.065,14.0,名詞,サ変接続
栄誉,えいよ,栄誉,5.308,8.0,名詞,一般
収,おさむ,収,5.609,4.0,名詞,固有名詞,人名,名
巧拙,こうせつ,巧拙,5.910,2.0,名詞,一般
とどまる,とどまる,とどまる,5.910,2.0,動詞,自立
憂え,うれえ,憂える,6.211,1.0,動詞,自立
る言,るげん,る言,6.211,1.0,名詞,サ変接続
腐儒,ふじゅ,腐儒,6.211,1.0,名詞,一般
引込み思案,ひっこみじあん,引込み思案,6.211,1.0,名詞,一般
奥ゆかしき,おくゆかしき,奥ゆかしい,6.211,1.0,形容詞,自立
陋,陋,陋,6.211,1.0,名詞,一般
聴聞,ちょうもん,聴聞,5.910,2.0,名詞,サ変接続
不弁,ふべん,不弁,6.211,1.0,名詞,一般
円き,まるき,円い,5.734,3.0,形容詞,自立
言い回し,いいまわし,言い回し,6.211,1.0,名詞,一般
掘り出す,ほりだす,掘り出す,5.734,3.0,動詞,自立
英文,えいぶん,英文,5.910,2.0,名詞,一般
繁多,はんた,繁多,5.734,3.0,名詞,形容動詞語幹
さておき,さておき,さておく,6.211,1.0,動詞,自立
要す,ようす,要す,5.734,3.0,動詞,自立
巧言令色,こうげんれいしょく,巧言令色,6.211,1.0,名詞,一般
献ずる,けんずる,献ずる,6.211,1.0,動詞,自立
苦虫,にがむし,苦虫,5.910,2.0,名詞,一般
熊の胆,くまのい,熊の胆,6.211,1.0,名詞,一般
すすり,すすり,すする,5.734,3.0,動詞,自立
胸痛,きょうつう,胸痛,6.211,1.0,名詞,一般
門戸,もんこ,門戸,5.734,3.0,名詞,一般
客来,きゃくらい,客来,6.211,1.0,名詞,一般
洒掃,洒掃,洒掃,6.211,1.0,名詞,一般
交わら,まじわら,交わる,5.910,2.0,動詞,自立
渋き,しぶき,渋い,6.211,1.0,形容詞,自立
骸骨,がいこつ,骸骨,5.609,4.0,名詞,一般
棺桶,かんおけ,棺桶,5.734,3.0,名詞,一般
安置,あんち,安置,5.910,2.0,名詞,サ変接続
一理,いちり,一理,6.211,1.0,名詞,一般
過食,かしょく,過食,5.734,3.0,名詞,サ変接続
栄養,えいよう,栄養,5.609,4.0,名詞,一般
親しき,したしき,親しい,5.609,4.0,形容詞,自立
却掃,却掃,却掃,6.211,1.0,名詞,一般
親睦,しんぼく,親睦,5.734,3.0,名詞,サ変接続
遠慮なき,えんりょなき,遠慮ない,6.211,1.0,形容詞,自立
男らしき,おとこらしき,男らしい,6.211,1.0,形容詞,自立
悪から,わるから,悪い,6.211,1.0,形容詞,自立
こわい,こわい,こわい,5.065,14.0,形容詞,自立
謀ら,はから,謀る,6.211,1.0,動詞,自立
巣立ち,すだち,巣立つ,5.910,2.0,動詞,自立
千里,せんり,千里,5.609,4.0,名詞,副詞可能
隔絶,かくぜつ,隔絶,5.734,3.0,名詞,サ変接続
無分別,むふんべつ,無分別,5.366,7.0,名詞,形容動詞語幹
遭う,あう,遭う,5.910,2.0,動詞,自立
先年,せんねん,先年,5.609,4.0,名詞,副詞可能
同船,どうせん,同船,5.910,2.0,名詞,サ変接続
奥州,おうしゅう,奥州,5.132,12.0,名詞,固有名詞,地域,一般
腹痛,はらいた,腹痛,5.910,2.0,名詞,一般
はばかる,はばかる,はばかる,5.734,3.0,動詞,自立
多芸,たげい,多芸,6.211,1.0,名詞,一般
多能,たのう,多能,6.211,1.0,名詞,一般
一色,いっしょく,一色,5.609,4.0,名詞,一般
芸能,げいのう,芸能,6.211,1.0,名詞,一般
筋骨,きんこつ,筋骨,6.211,1.0,名詞,一般
一席,いっせき,一席,5.910,2.0,名詞,一般
一助,いちじょ,一助,6.211,1.0,名詞,一般
井中,いなか,井中,6.211,1.0,名詞,固有名詞,地域,一般
毛嫌い,けぎらい,毛嫌い,5.734,3.0,名詞,一般
みなさん,みなさん,みなさん,5.433,6.0,名詞,代名詞,一般
つるし,つるし,つるす,5.366,7.0,動詞,自立
星座,せいざ,星座,5.433,6.0,名詞,一般
けぶっ,けぶっ,けぶる,6.211,1.0,動詞,自立
銀河,ぎんが,銀河,4.780,27.0,名詞,一般
カムパネルラ,かむぱねるら,カムパネルラ,4.166,111.0,名詞,一般
ジョバンニ,じょばんに,ジョバンニ,3.919,196.0,名詞,一般
ねむく,ねむく,ねむい,6.211,1.0,形容詞,自立
立ちあがり,たちあがり,立ちあがる,5.366,7.0,動詞,自立
ザネリ,ざねり,ザネリ,5.035,15.0,名詞,一般
ふりかえっ,ふりかえっ,ふりかえる,5.308,8.0,動詞,自立
名指し,なざし,名指す,6.211,1.0,動詞,自立
もじもじ,もじもじ,もじもじ,5.257,9.0,副詞,一般
星図,せいず,星図,6.211,1.0,名詞,一般
ぎん,ぎん,ぎん,6.211,1.0,名詞,一般
まっ黒,まっくろ,まっ黒,5.065,14.0,名詞,形容動詞語幹
点々,てんてん,点々,5.433,6.0,名詞,一般
つらく,つらく,つらい,5.170,11.0,形容詞,自立
はきはき,はきはき,はきはき,5.512,5.0,副詞,一般
どく,どく,どく,5.512,5.0,動詞,自立
砂利,じゃり,砂利,5.366,7.0,名詞,一般
球,たま,球,5.007,16.0,名詞,一般
模型,もけい,模型,6.211,1.0,名詞,一般
凸レンズ,とつれんず,凸レンズ,5.910,2.0,名詞,一般
中ごろ,なかごろ,中ごろ,5.211,10.0,名詞,副詞可能
ぼうっと,ぼうっと,ぼうっと,5.308,8.0,副詞,一般
まもなく,まもなく,まもなく,4.655,36.0,副詞,助詞類接続
校庭,こうてい,校庭,4.981,17.0,名詞,一般
星祭り,ほしまつり,星祭り,6.211,1.0,名詞,一般
あかり,あかり,あかり,4.796,26.0,名詞,固有名詞,人名,名
烏瓜,からすうり,烏瓜,5.433,6.0,名詞,一般
はこん,はこん,はこぶ,5.910,2.0,動詞,自立
いちい,いちい,いちい,6.211,1.0,名詞,一般
ひのき,ひのき,ひのき,6.211,1.0,名詞,一般
電,でん,電,4.512,50.0,名詞,接尾,一般
ラムプシェード,らむぷしぇーど,ラムプシェード,6.211,1.0,名詞,一般
おじぎ,おじぎ,おじぎ,4.981,17.0,名詞,サ変接続
紙切れ,かみきれ,紙切れ,5.609,4.0,名詞,一般
平たい,ひらたい,平たい,5.512,5.0,形容詞,自立
函,はこ,函,5.433,6.0,名詞,一般
とりだし,とりだし,とりだす,6.211,1.0,動詞,自立
たてかけ,たてかけ,たてかける,6.211,1.0,動詞,自立
しゃがみ,しゃがみ,しゃがむ,5.609,4.0,動詞,自立
ピンセット,ぴんせっと,ピンセット,6.211,1.0,名詞,一般
粟粒,あわつぶ,粟粒,6.211,1.0,名詞,一般
虫めがね,むしめがね,虫めがね,6.211,1.0,名詞,一般
向か,むか,向く,5.609,4.0,動詞,自立
ひろい,ひろい,ひろう,5.609,4.0,動詞,自立
紙きれ,かみきれ,紙きれ,5.609,4.0,名詞,一般
引き合わ,ひきあわ,引き合う,6.211,1.0,動詞,自立
台の下,だいのした,台の下,6.211,1.0,名詞,固有名詞,地域,一般
くさん,くさん,くさる,5.734,3.0,動詞,自立
紫いろ,むらさきいろ,紫いろ,5.910,2.0,名詞,一般
ケール,けーる,ケール,6.211,1.0,名詞,一般
アスパラガス,あすぱらがす,アスパラガス,5.910,2.0,名詞,一般
日覆い,ひおおい,日覆い,6.211,1.0,名詞,一般
ぐあい,ぐあい,ぐあい,5.910,2.0,名詞,一般
涼しく,すずしく,涼しい,5.097,13.0,形容詞,自立
ぐあいがいいよ,ぐあいがいいよ,ぐあいがいいよ,6.211,1.0,名詞,一般
寝ん,ねん,寝る,6.211,1.0,動詞,自立
ほしく,ほしく,ほしい,6.211,1.0,形容詞,自立
トマト,とまと,トマト,5.366,7.0,名詞,一般
たべよ,たべよ,たべる,6.211,1.0,動詞,自立
北の方,きたのかた,北の方,5.433,6.0,名詞,一般
蟹,かに,蟹,4.655,36.0,名詞,一般
ラッコ,らっこ,ラッコ,5.609,4.0,名詞,一般
どくそう,どくそう,どくそう,5.734,3.0,名詞,サ変接続
もつれ,もつれ,もつれる,5.308,8.0,動詞,自立
レール,れーる,レール,5.512,5.0,名詞,一般
組み合わせる,くみあわせる,組み合わせる,6.211,1.0,動詞,自立
まるく,まるく,まるい,5.512,5.0,形容詞,自立
電柱,でんちゅう,電柱,5.609,4.0,名詞,一般
信号,しんごう,信号,5.512,5.0,名詞,一般
石油,せきゆ,石油,5.512,5.0,名詞,一般
すすけ,すすけ,すすける,5.734,3.0,動詞,自立
ゅうまだしいんとしているからな,ゅうまだしいんとしているからな,ゅうまだしいんとしているからな,6.211,1.0,名詞,固有名詞,組織
ザウエル,ざうえる,ザウエル,6.211,1.0,名詞,固有名詞,組織
ついて行く,ついていく,ついて行く,5.366,7.0,動詞,自立
かたづける,かたづける,かたづける,5.609,4.0,動詞,自立
ケンタウル,けんたうる,ケンタウル,5.609,4.0,名詞,一般
口つき,くちつき,口つき,5.910,2.0,名詞,一般
檜,ひのき,檜,5.257,9.0,名詞,一般
ばけ,ばけ,ばける,6.211,1.0,動詞,自立
影ぼうし,かげぼうし,影ぼうし,6.211,1.0,名詞,一般
通り越す,とおりこす,通り越す,5.609,4.0,動詞,自立
コンパス,こんぱす,コンパス,5.910,2.0,名詞,一般
ひるま,ひるま,ひるむ,5.910,2.0,動詞,自立
とがっ,とがっ,とがる,5.308,8.0,動詞,自立
ひら,ひら,ひる,6.211,1.0,動詞,自立
すれちがい,すれちがい,すれちがう,6.211,1.0,動詞,自立
つめたく,つめたく,つめたい,5.609,4.0,形容詞,自立
植わっ,うわっ,植わる,6.211,1.0,動詞,自立
なんにも,なんにも,なんにも,4.504,51.0,副詞,一般
せわしく,せわしく,せわしい,5.308,8.0,形容詞,自立
こさえ,こさえ,こさえる,5.433,6.0,動詞,自立
ふくろう,ふくろう,ふくろう,5.512,5.0,名詞,一般
宝石,ほうせき,宝石,5.097,13.0,名詞,一般
循,循,循,6.211,1.0,名詞,一般
銅,どう,銅,5.007,16.0,名詞,一般
早見,はやみ,早見,5.910,2.0,名詞,一般
見入り,みいり,見入る,5.512,5.0,動詞,自立
楕円,だえん,楕円,6.211,1.0,名詞,一般
ぼう,ぼう,ぼう,5.308,8.0,名詞,一般
けむっ,けむっ,けむる,5.609,4.0,動詞,自立
黄いろ,きいろ,黄いろ,5.170,11.0,名詞,形容動詞語幹
蠍,さそり,蠍,5.170,11.0,名詞,一般
思いだし,おもいだし,思いだす,5.910,2.0,動詞,自立
きゅう,きゅう,きゅう,6.211,1.0,名詞,一般
くつ,くつ,くつ,5.734,3.0,名詞,一般
まっ青,まっさお,まっ青,5.734,3.0,名詞,形容動詞語幹
もみ,もみ,もみ,5.609,4.0,名詞,一般
プラタナス,ぷらたなす,プラタナス,6.211,1.0,名詞,一般
人魚,にんぎょ,人魚,5.734,3.0,名詞,一般
ケンタウルス,けんたうるす,ケンタウルス,6.211,1.0,名詞,固有名詞,組織
マグネシヤ,まぐねしや,マグネシヤ,6.211,1.0,名詞,一般
たのし,たのし,たのしい,5.734,3.0,形容詞,自立
ぎやかさとはまるでちがったことを,ぎやかさとはまるでちがったことを,ぎやかさとはまるでちがったことを,6.211,1.0,名詞,一般
ポプラ,ぽぷら,ポプラ,6.211,1.0,名詞,一般
しいんと,しいんと,しいんと,5.609,4.0,副詞,一般
一生けん命,いっしょうけんめい,一生けん命,5.366,7.0,名詞,副詞可能
見おろし,みおろし,見おろす,5.211,10.0,動詞,自立
十字,じゅうじ,十字,5.308,8.0,名詞,一般
まがろ,まがろ,まがる,6.211,1.0,動詞,自立
戻ろ,もどろ,戻る,5.910,2.0,動詞,自立
つまっ,つまっ,つまる,5.097,13.0,動詞,自立
すぎよ,すぎよ,すぎる,6.211,1.0,動詞,非自立
わらっ,わらっ,わらう,5.433,6.0,動詞,自立
おこら,おこら,おこる,5.734,3.0,動詞,自立
にげる,にげる,にげる,5.910,2.0,動詞,自立
てんでに,てんでに,てんでに,5.308,8.0,副詞,一般
わあわあ,わあわあ,わあわあ,5.910,2.0,副詞,一般
跳ん,とん,跳ぶ,5.734,3.0,動詞,自立
おもしろく,おもしろく,おもしろい,4.910,20.0,形容詞,自立
ゆるい,ゆるい,ゆるい,5.609,4.0,形容詞,自立
やぶ,やぶ,やぶる,5.734,3.0,動詞,自立
しげみ,しげみ,しげみ,5.910,2.0,名詞,固有名詞,人名,名
一すじ,ひとすじ,一すじ,5.609,4.0,名詞,一般
星あかり,ほしあかり,星あかり,6.211,1.0,名詞,一般
びかりを,びかりを,びかりを,6.211,1.0,名詞,一般
越える,こえる,越える,5.433,6.0,動詞,自立
がらんと,がらんと,がらんと,5.734,3.0,副詞,一般
しらし,しらし,しらす,6.211,1.0,動詞,自立
亙っ,わたっ,亙る,6.211,1.0,動詞,自立
どかどか,どかどか,どかどか,6.211,1.0,副詞,一般
つめたい,つめたい,つめたい,5.433,6.0,形容詞,自立
お宮,おみや,お宮,5.170,11.0,名詞,一般
けしき,けしき,けしき,5.734,3.0,名詞,一般
ともり,ともり,ともる,6.211,1.0,動詞,自立
そよぎ,そよぎ,そよぐ,5.910,2.0,動詞,自立
冷やさ,ひやさ,冷やす,5.910,2.0,動詞,自立
苹果,りんご,苹果,5.007,16.0,名詞,一般
むい,むい,むく,4.932,19.0,動詞,自立
かなしく,かなしく,かなしい,5.910,2.0,形容詞,自立
またたき,またたき,またたく,6.211,1.0,動詞,自立
延びる,のびる,延びる,5.512,5.0,動詞,自立
まち,まち,まち,4.889,21.0,名詞,一般
ステーション,すてーしょん,ステーション,5.512,5.0,名詞,一般
三角,さんかく,三角,4.734,30.0,名詞,一般
蛍,ほたる,蛍,5.257,9.0,名詞,一般
ぺかぺか,ぺかぺか,ぺかぺか,5.910,2.0,名詞,一般
ともっ,ともっ,ともる,5.257,9.0,動詞,自立
りん,りん,りん,5.257,9.0,副詞,助詞類接続
灼い,やい,灼く,5.910,2.0,動詞,自立
億,おく,億,5.433,6.0,名詞,数
蛍烏賊,ほたるいか,蛍烏賊,6.211,1.0,名詞,一般
ダイアモンド,だいあもんど,ダイアモンド,6.211,1.0,名詞,一般
穫,か,穫る,6.211,1.0,動詞,自立
金剛石,こんごうせき,金剛石,5.734,3.0,名詞,一般
ひっくりかえし,ひっくりかえし,ひっくりかえす,5.512,5.0,動詞,自立
ばらまい,ばらまい,ばらまく,5.910,2.0,動詞,自立
軽便鉄道,けいべんてつどう,軽便鉄道,5.910,2.0,名詞,一般
ワニス,わにす,ワニス,6.211,1.0,名詞,一般
気がつき,きがつき,気がつく,5.609,4.0,動詞,自立
たまらなく,たまらなく,たまらない,4.734,30.0,形容詞,自立
引っ込め,ひっこめ,引っ込める,5.211,10.0,動詞,自立
追いつか,おいつか,追いつく,5.734,3.0,動詞,自立
さそっ,さそっ,さそう,5.910,2.0,動詞,自立
おもい,おもい,おもう,5.308,8.0,動詞,自立
青ざめ,あおざめ,青ざめる,5.433,6.0,動詞,自立
水筒,すいとう,水筒,5.734,3.0,名詞,一般
泉水,せんすい,泉水,5.910,2.0,名詞,一般
黒曜石,こくようせき,黒曜石,6.211,1.0,名詞,一般
すすき,すすき,すすき,5.211,10.0,名詞,一般
ゆら,ゆら,ゆる,5.734,3.0,動詞,自立
はね上がり,はねあがり,はね上がる,6.211,1.0,動詞,自立
見きわめよ,みきわめよ,見きわめる,5.910,2.0,動詞,自立
水素,すいそ,水素,5.366,7.0,名詞,一般
すきとおっ,すきとおっ,すきとおる,5.366,7.0,動詞,自立
ぎらっと,ぎらっと,ぎらっと,5.910,2.0,名詞,一般
燐光,りんこう,燐光,5.512,5.0,名詞,一般
うつくしく,うつくしく,うつくしい,5.433,6.0,形容詞,自立
かすん,かすん,かすむ,5.609,4.0,動詞,自立
三角形,さんかっけい,三角形,4.932,19.0,名詞,一般
どきどき,どきどき,どきどき,5.512,5.0,名詞,サ変接続
やけに,やけに,やけに,5.609,4.0,副詞,一般
のも,のも,のむ,6.211,1.0,動詞,自立
セロ,せろ,セロ,5.366,7.0,名詞,一般
なご,なご,なぐ,6.211,1.0,動詞,自立
ごうし,ごうし,ごうし,6.211,1.0,名詞,サ変接続
きこえ,きこえ,きこえる,4.655,36.0,動詞,自立
スティーム,すてぃーむ,スティーム,6.211,1.0,名詞,一般
ひるがえる,ひるがえる,ひるがえる,5.910,2.0,動詞,自立
微光,びこう,微光,5.734,3.0,名詞,一般
りんどう,りんどう,りんどう,5.366,7.0,名詞,固有名詞,一般
へり,へり,へる,5.734,3.0,動詞,自立
長石,ちょうせき,長石,6.211,1.0,名詞,一般
刻ま,きざま,刻む,5.734,3.0,動詞,自立
飛び乗っ,とびのっ,飛び乗る,5.734,3.0,動詞,自立
みせよ,みせよ,みせる,5.910,2.0,動詞,非自立
おどら,おどら,おどる,5.609,4.0,動詞,自立
きいろ,きいろ,きいろい,6.211,1.0,形容詞,自立
けむる,けむる,けむる,6.211,1.0,動詞,自立
プリオシン,ぷりおしん,プリオシン,5.910,2.0,名詞,固有名詞,一般
どもり,どもり,どもる,5.609,4.0,動詞,自立
せきこん,せきこん,せきこむ,5.910,2.0,動詞,自立
ちり,ちり,ちり,5.433,6.0,名詞,一般
じつに,じつに,じつに,5.035,15.0,副詞,一般
きらびやか,きらびやか,きらびやか,5.734,3.0,名詞,形容動詞語幹
河床,かしょう,河床,5.910,2.0,名詞,一般
後光,ごこう,後光,5.910,2.0,名詞,一般
さめる,さめる,さめる,5.170,11.0,動詞,自立
北極,ほっきょく,北極,5.734,3.0,名詞,固有名詞,地域,一般
鋳,い,鋳る,6.211,1.0,動詞,自立
円光,えんこう,円光,5.910,2.0,名詞,一般
ハレルヤ,はれるや,ハレルヤ,5.609,4.0,名詞,一般
しろから,しろから,しろい,5.734,3.0,形容詞,自立
バイブル,ばいぶる,バイブル,5.734,3.0,名詞,一般
どの人,どのひと,どの人,5.910,2.0,名詞,一般
つつましく,つつましく,つつましい,5.609,4.0,形容詞,自立
祈っ,いのっ,祈る,5.132,12.0,動詞,自立
うつっ,うつっ,うつる,4.831,24.0,動詞,自立
向こう岸,むこうぎし,向こう岸,5.097,13.0,名詞,一般
青じろく,あおじろく,青じろい,5.910,2.0,形容詞,自立
狐火,きつねび,狐火,6.211,1.0,名詞,一般
さえぎら,さえぎら,さえぎる,5.734,3.0,動詞,自立
うず,うず,うず,5.910,2.0,名詞,一般
ざわざわ,ざわざわ,ざわざわ,5.257,9.0,名詞,サ変接続
カトリック,かとりっく,カトリック,5.910,2.0,名詞,固有名詞,一般
尼,に,尼,5.433,6.0,名詞,固有名詞,人名,名
まんま,まんま,まんま,5.366,7.0,名詞,一般
虔,けん,虔,6.211,1.0,名詞,固有名詞,人名,名
かなしみ,かなしみ,かなしみ,5.910,2.0,名詞,一般
シグナル,しぐなる,シグナル,5.734,3.0,名詞,一般
ちらっと,ちらっと,ちらっと,5.132,12.0,副詞,一般
硫黄,いおう,硫黄,5.910,2.0,名詞,一般
てつ,てつ,てつ,6.211,1.0,名詞,一般
プラットホーム,ぷらっとほーむ,プラットホーム,6.211,1.0,名詞,一般
規則正しく,きそくただしく,規則正しい,5.609,4.0,形容詞,自立
停車,ていしゃ,停車,5.308,8.0,名詞,サ変接続
さわやか,さわやか,さわやか,5.308,8.0,名詞,形容動詞語幹
盤面,ばんめん,盤面,6.211,1.0,名詞,一般
灼か,やか,灼く,6.211,1.0,動詞,自立
降りよ,おりよ,降りる,5.734,3.0,動詞,自立
はねあがっ,はねあがっ,はねあがる,6.211,1.0,動詞,自立
赤帽,あかぼう,赤帽,5.910,2.0,名詞,一般
広場,ひろば,広場,5.065,14.0,名詞,一般
輻,や,輻,6.211,1.0,名詞,一般
きし,きし,きし,5.910,2.0,名詞,サ変接続
黄玉,おうぎょく,黄玉,5.910,2.0,名詞,一般
くしゃくしゃ,くしゃくしゃ,くしゃくしゃ,5.910,2.0,副詞,助詞類接続
稜,りょう,稜,6.211,1.0,名詞,一般
青白い,あおじろい,青白い,5.097,13.0,形容詞,自立
鋼玉,こうぎょく,鋼玉,6.211,1.0,名詞,一般
渚,なぎさ,渚,5.609,4.0,名詞,一般
ひたし,ひたし,ひたす,5.433,6.0,動詞,自立
ひたっ,ひたっ,ひたる,5.910,2.0,動詞,自立
水銀,すいぎん,水銀,5.609,4.0,名詞,一般
ぶっつかっ,ぶっつかっ,ぶっつかる,5.433,6.0,動詞,自立
すすきの,すすきの,すすきの,5.910,2.0,名詞,固有名詞,地域,一般
ピカッ,ぴかっ,ピカッ,6.211,1.0,名詞,一般
標札,ひょうさつ,標札,5.366,7.0,名詞,一般
木製,もくせい,木製,6.211,1.0,名詞,一般
立ちどまっ,たちどまっ,立ちどまる,5.035,15.0,動詞,自立
くるみ,くるみ,くるみ,5.366,7.0,名詞,一般
ぎざぎざ,ぎざぎざ,ぎざぎざ,6.211,1.0,名詞,一般
稲妻,いなづま,稲妻,5.170,11.0,名詞,一般
貝殻,かいがら,貝殻,5.910,2.0,名詞,一般
近眼,きんがん,近眼,5.609,4.0,名詞,一般
せわし,せわし,せわしい,6.211,1.0,形容詞,自立
つるはし,つるはし,つるはし,5.734,3.0,名詞,一般
スコップ,すこっぷ,スコップ,5.609,4.0,名詞,一般
突起,とっき,突起,6.211,1.0,名詞,サ変接続
こわさ,こわさ,こわす,5.910,2.0,動詞,自立
つぶれ,つぶれ,つぶれる,5.734,3.0,動詞,自立
掘り出さ,ほりださ,掘り出す,6.211,1.0,動詞,自立
蹄,ひずめ,蹄,5.097,13.0,名詞,一般
四角,しかく,四角,4.981,17.0,名詞,一般
切り取ら,きりとら,切り取る,6.211,1.0,動詞,自立
番号,ばんごう,番号,5.366,7.0,名詞,一般
参観,さんかん,参観,5.734,3.0,名詞,サ変接続
きらっ,きらっ,きらう,5.433,6.0,動詞,自立
三紀,みき,三紀,6.211,1.0,名詞,固有名詞,人名,名
貝がら,かいがら,貝がら,6.211,1.0,名詞,一般
塩水,えんすい,塩水,6.211,1.0,名詞,一般
ボス,ぼす,ボス,5.910,2.0,名詞,一般
ていねい,ていねい,ていねい,4.796,26.0,名詞,形容動詞語幹
鑿,鑿,鑿,5.366,7.0,名詞,一般
腕時計,うでどけい,腕時計,6.211,1.0,名詞,一般
くらべ,くらべ,くらべる,4.598,41.0,動詞,自立
さよなら,さよなら,さよなら,5.211,10.0,感動詞
走れ,はしれ,走れる,5.512,5.0,動詞,自立
息も,いきも,息む,6.211,1.0,動詞,自立
あつく,あつく,あつい,5.512,5.0,形容詞,自立
世界じゅう,せかいじゅう,世界じゅう,5.910,2.0,名詞,一般
かなしい,かなしい,かなしい,5.308,8.0,形容詞,自立
甲虫,かぶとむし,甲虫,5.734,3.0,名詞,一般
赤ひげ,あかひげ,赤ひげ,5.910,2.0,名詞,固有名詞,人名,一般
じっさい,じっさい,じっさい,4.910,20.0,副詞,一般
かぶり,かぶり,かぶる,5.132,12.0,動詞,自立
おこっ,おこっ,おこる,5.132,12.0,動詞,自立
つかまえる,つかまえる,つかまえる,5.257,9.0,動詞,自立
ぎも,ぎも,ぎも,6.211,1.0,名詞,一般
ひびき,ひびき,ひびく,5.734,3.0,動詞,自立
ころん,ころん,ころぶ,5.512,5.0,動詞,自立
鷺,さぎ,鷺,4.869,22.0,名詞,一般
雑作,ぞうさ,雑作,5.097,13.0,名詞,一般
ぎというものは,ぎというものは,ぎというものは,6.211,1.0,名詞,一般
川原,かわら,川原,5.366,7.0,名詞,一般
地べた,じべた,地べた,5.366,7.0,名詞,一般
ぴたっと,ぴたっと,ぴたっと,5.734,3.0,副詞,一般
押し葉,おしば,押し葉,5.910,2.0,名詞,一般
たべる,たべる,たべる,5.366,7.0,動詞,自立
手ばやく,てばやく,手ばやい,6.211,1.0,形容詞,自立
くるくる,くるくる,くるくる,5.132,12.0,副詞,一般
まっ白,まっしろ,まっ白,5.132,12.0,名詞,形容動詞語幹
ひらべったく,ひらべったく,ひらべったい,5.734,3.0,形容詞,自立
ちぢめ,ちぢめ,ちぢめる,5.910,2.0,動詞,自立
さわり,さわり,さわる,5.734,3.0,動詞,自立
捕り,とり,捕る,4.849,23.0,動詞,自立
青じろ,あおじろ,青じろい,5.910,2.0,形容詞,自立
ひかる,ひかる,ひかる,6.211,1.0,動詞,自立
くちばし,くちばし,くちばし,5.734,3.0,名詞,一般
ひっぱり,ひっぱり,ひっぱる,5.734,3.0,動詞,自立
チョコレート,ちょこれーと,チョコレート,5.609,4.0,名詞,一般
ちぎっ,ちぎっ,ちぎる,5.734,3.0,動詞,自立
お菓子,おかし,お菓子,5.170,11.0,名詞,一般
くだ,くだ,くだ,5.734,3.0,名詞,一般
